"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","ITEM_NAME","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","MT","QTY","SHIP_QTY"
"2019-10-27","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-25","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-27","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-25","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-27","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-11-30","2019-12-01","00:00:00","","12","110","0"
"2019-10-27","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-25","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-28","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-28","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-28","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-28","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-10-28","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-28","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-10-28","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-28","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-28","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-28","2019-12-04","2019-12-06","00:00:00","2019/12/06","12","300","0"
"2019-10-28","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-28","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-10-28","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-28","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-29","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-29","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-10-29","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-29","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-10-29","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-29","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-10-29","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-29","2019-12-04","2019-12-06","00:00:00","2019/12/06","12","300","0"
"2019-10-29","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-29","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-29","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-29","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-29","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-29","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-30","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-30","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-10-30","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-30","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-30","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-30","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-10-30","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-30","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-10-30","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-30","2019-12-04","2019-12-06","00:00:00","2019/12/06","12","300","0"
"2019-10-30","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-30","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-30","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-10-30","2019-12-26","2020-01-01","00:00:00","","01","138","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-10-31","2020-01-13","2020-01-14","00:00:00","2020/01/14","01","25","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-31","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-10-31","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-31","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-31","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-10-31","2019-10-31","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-10-31","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-10-31","2019-12-04","2019-12-06","00:00:00","2019/12/06","12","300","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L99178463D","2019-11-01","2019-11-01","2019-11-01","00:00:00","2019/12/24","11","67","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-01","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-01","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-01","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-01","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-01","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-01","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-02","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-01","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-01","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-01","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-02","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-01","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-01","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-01","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-01","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-03","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-01","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-03","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-01","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-04","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-04","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-04","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-04","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-04","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-04","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-04","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-04","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-04","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-04","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-05","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-05","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-05","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-05","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-05","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-05","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-05","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-05","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-05","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-05","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-06","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-06","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-06","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-06","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-06","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-06","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-06","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-06","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-06","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-06","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-07","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-07","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-07","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-07","2019-11-07","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-07","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-07","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-07","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-07","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-07","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-07","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-08","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A038843D","2019-11-08","2019-11-08","2019-11-08","00:00:00","2020/01/06","11","11","0"
"2019-11-08","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-08","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-08","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-08","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-08","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-08","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-08","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-08","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-09","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-09","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-09","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-09","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-09","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-09","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-09","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-09","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-09","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-11","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-11","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-11","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-11","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-11","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-11","2019-12-26","2020-01-01","00:00:00","","01","108","0"
"2019-11-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-11","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-11","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-11","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-12","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-12","2019-12-20","2019-12-21","00:00:00","","12","34","0"
"2019-11-12","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-12","2020-01-31","2020-02-01","00:00:00","","02","102","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-12","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9B022553D","2019-11-12","2019-12-12","2019-12-13","00:00:00","2020/02/04","12","20","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-12","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-12","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-12","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-12","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-12","2019-12-26","2020-01-01","00:00:00","","01","102","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-12","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
"2019-11-12","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-12","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-13","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-13","2019-12-20","2019-12-21","00:00:00","","12","34","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A106583D","2019-11-13","2019-11-28","2019-11-29","00:00:00","2020/01/14","11","25","0"
"2019-11-13","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-13","2020-01-31","2020-02-01","00:00:00","","02","102","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-13","2019-12-12","2019-12-13","00:00:00","2019/12/13","12","300","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9B022553D","2019-11-13","2019-12-12","2019-12-13","00:00:00","2020/02/04","12","20","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A177813D","2019-11-13","2019-12-12","2019-12-13","00:00:00","2020/01/24","12","29","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-13","2019-11-28","2019-11-29","00:00:00","2019/11/29","11","300","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-13","2019-11-28","2019-11-29","00:00:00","2019/12/06","11","300","0"
"2019-11-13","2:Daily forecast","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","","2019-11-13","2019-12-26","2020-01-01","00:00:00","","01","102","0"
"2019-11-13","1:Firm","D20230","MMCH","1300A057","1300A057-SP","PUMP ASSY;WATER","3E00 (4G6)","L9A158503E","2019-11-13","2019-11-21","2019-11-22","00:00:00","2020/01/22","11","300","0"
